Time (s),Voltage (V),Current
1.8028000000000002,-32.8,4.6792548149824146e-11
1.8029000000000002,-32.8,3.9705689996480945e-11
1.8030000000000002,-32.8,3.9705689996480945e-11
1.8031000000000001,-32.8,5.967774614691734e-11
1.8032000000000001,-32.8,4.872532561421395e-11
1.8033000000000001,-32.8,4.1638467460870746e-11
1.8034000000000001,-32.8,3.5840127617120744e-11
1.8035,-32.8,3.9705689996480945e-11
1.8036,-32.8,4.1638467460870746e-11
1.8037,-32.8,4.228272661566735e-11
1.8038,-32.8,4.6792548149824146e-11
1.8039,-32.8,4.8081066459417345e-11
1.804,-32.8,4.936958476901055e-11
1.8041,-32.8,3.3263090997934347e-11
1.8042,-32.8,5.1302369683980944e-11
1.8043,-32.8,4.6792548149824146e-11
1.8044,-32.8,4.1638467460870746e-11
1.8045,-32.8,3.906143084168434e-11
1.8046,-32.8,4.357124492526055e-11
1.8047000000000002,-32.8,3.841717168688774e-11
1.8048000000000002,-32.8,4.0994208306074144e-11
1.8049000000000002,-32.8,5.1302369683980944e-11
1.8050000000000002,-32.8,4.936958476901055e-11
1.8051000000000001,-32.8,4.550402984023094e-11
1.8052000000000001,-32.8,4.550402984023094e-11
1.8053000000000001,-32.8,5.259088799357414e-11
1.8054000000000001,-32.8,5.1302369683980944e-11
1.8055,-32.8,5.065810307860375e-11
1.8056,-32.8,4.872532561421395e-11
1.8057,-32.8,4.228272661566735e-11
1.8058,-32.8,4.357124492526055e-11
1.8059,-32.8,4.6148288995027544e-11
1.806,-32.8,4.936958476901055e-11
1.8061,-32.8,5.710070207715035e-11
1.8062,-32.8,4.421551153063774e-11
1.8063,-32.8,3.712865337729454e-11
1.8064,-32.8,4.2926985770463945e-11
1.8065,-32.8,3.197457268834114e-11
1.8066,-32.8,5.1946628838777547e-11
1.8067000000000002,-32.8,3.648439422249794e-11
1.8068000000000002,-32.8,5.259088799357414e-11
1.8069000000000002,-32.8,3.712865337729454e-11
1.8070000000000002,-32.8,5.838922038674355e-11
1.8071000000000002,-32.8,4.034994915127755e-11
1.8072000000000001,-32.8,4.6792548149824146e-11
1.8073000000000001,-32.8,4.421551153063774e-11
1.8074000000000001,-32.8,3.519586846232415e-11
1.8075,-32.8,3.906143084168434e-11
1.8076,-32.8,4.6148288995027544e-11
1.8077,-32.8,5.710070207715035e-11
1.8078,-32.8,4.2926985770463945e-11
1.8079,-32.8,4.550402984023094e-11
1.808,-32.8,3.906143084168434e-11
1.8081,-32.8,3.712865337729454e-11
1.8082,-32.8,4.936958476901055e-11
1.8083,-32.8,4.872532561421395e-11
1.8084,-32.8,4.034994915127755e-11
1.8085,-32.8,3.9705689996480945e-11
1.8086,-32.8,5.838922038674355e-11
1.8087000000000002,-32.8,3.648439422249794e-11
1.8088000000000002,-32.8,3.648439422249794e-11
1.8089000000000002,-32.8,5.903348699212075e-11
1.8090000000000002,-32.8,4.6792548149824146e-11
1.8091000000000002,-32.8,4.0994208306074144e-11
1.8092000000000001,-32.8,3.906143084168434e-11
1.8093000000000001,-32.8,4.357124492526055e-11
1.8094000000000001,-32.8,3.9705689996480945e-11
1.8095,-32.8,4.421551153063774e-11
1.8096,-32.8,4.6148288995027544e-11
1.8097,-32.8,3.7772912532091144e-11
1.8098,-32.8,3.390735015273094e-11
1.8099,-32.8,4.6148288995027544e-11
1.81,-32.8,5.4523665457963944e-11
1.8101,-32.8,4.743680730462074e-11
1.8102,-32.8,3.906143084168434e-11
1.8103,-32.8,4.2926985770463945e-11
1.8104,-32.8,5.581218376755715e-11
1.8105,-32.8,4.228272661566735e-11
1.8106,-32.8,3.4551609307527545e-11
1.8107,-32.8,4.034994915127755e-11
1.8108000000000002,-32.8,4.1638467460870746e-11
1.8109000000000002,-32.8,4.6792548149824146e-11
1.8110000000000002,-32.8,4.421551153063774e-11
1.8111000000000002,-32.8,4.550402984023094e-11
1.8112000000000001,-32.8,3.4551609307527545e-11
1.8113000000000001,-32.8,4.0994208306074144e-11
1.8114000000000001,-32.8,4.1638467460870746e-11
1.8115,-32.8,5.5167924612760546e-11
1.8116,-32.8,5.774496123194695e-11
1.8117,-32.8,4.034994915127755e-11
1.8118,-32.8,4.8081066459417345e-11
1.8119,-32.8,4.0994208306074144e-11
1.812,-32.8,5.710070207715035e-11
1.8121,-32.8,3.9705689996480945e-11
1.8122,-32.8,5.1302369683980944e-11
1.8123,-32.8,4.8081066459417345e-11
1.8124,-32.8,5.3235147148370745e-11
1.8125,-32.8,4.6792548149824146e-11
1.8126,-32.8,4.743680730462074e-11
1.8127,-32.8,3.7772912532091144e-11
1.8128000000000002,-32.8,4.0994208306074144e-11
1.8129000000000002,-32.8,5.4523665457963944e-11
1.8130000000000002,-32.8,4.228272661566735e-11
1.8131000000000002,-32.8,4.550402984023094e-11
1.8132000000000001,-32.8,4.6792548149824146e-11
1.8133000000000001,-32.8,4.0994208306074144e-11
1.8134000000000001,-32.8,4.034994915127755e-11
1.8135000000000001,-32.8,4.4859770685434345e-11
1.8136,-32.8,5.903348699212075e-11
1.8137,-32.8,3.906143084168434e-11
1.8138,-32.8,4.357124492526055e-11
1.8139,-32.8,5.387940630316735e-11
1.814,-32.8,4.2926985770463945e-11
1.8141,-32.8,4.936958476901055e-11
1.8142,-32.8,2.8109010308980943e-11
1.8143,-32.8,5.065810307860375e-11
1.8144,-32.8,5.065810307860375e-11
1.8145,-32.8,4.743680730462074e-11
1.8146,-32.8,5.710070207715035e-11
1.8147,-32.8,4.6148288995027544e-11
1.8148000000000002,-32.8,4.6148288995027544e-11
1.8149000000000002,-32.8,6.418755650520325e-11
1.8150000000000002,-32.8,4.550402984023094e-11
1.8151000000000002,-32.8,4.228272661566735e-11
1.8152000000000001,-32.8,6.354330480098724e-11
1.8153000000000001,-32.8,4.0994208306074144e-11
1.8154000000000001,-32.8,4.550402984023094e-11
1.8155000000000001,-32.8,4.357124492526055e-11
1.8156,-32.8,5.4523665457963944e-11
1.8157,-32.8,3.7772912532091144e-11
1.8158,-32.8,5.3235147148370745e-11
1.8159,-32.8,5.1302369683980944e-11
1.816,-32.8,4.550402984023094e-11
1.8161,-32.8,5.645644292235375e-11
1.8162,-32.8,5.387940630316735e-11
1.8163,-32.8,5.3235147148370745e-11
1.8164,-32.8,4.4859770685434345e-11
1.8165,-32.8,5.3235147148370745e-11
1.8166,-32.8,3.2618831843137744e-11
1.8167,-32.8,5.4523665457963944e-11
1.8168000000000002,-32.8,4.2926985770463945e-11
1.8169000000000002,-32.8,5.903348699212075e-11
1.8170000000000002,-32.8,4.0994208306074144e-11
1.8171000000000002,-32.8,5.1946628838777547e-11
1.8172000000000001,-32.8,4.936958476901055e-11
1.8173000000000001,-32.8,5.065810307860375e-11
1.8174000000000001,-32.8,3.7772912532091144e-11
1.8175000000000001,-32.8,4.872532561421395e-11
1.8176,-32.8,4.550402984023094e-11
1.8177,-32.8,4.357124492526055e-11
1.8178,-32.8,2.166641876101494e-11
1.8179,-32.8,4.357124492526055e-11
1.818,-32.8,4.357124492526055e-11
1.8181,-32.8,3.841717168688774e-11
1.8182,-32.8,4.421551153063774e-11
1.8183,-32.8,4.228272661566735e-11
1.8184,-32.8,4.872532561421395e-11
1.8185,-32.8,4.4859770685434345e-11
1.8186,-32.8,4.6792548149824146e-11
1.8187,-32.8,5.3235147148370745e-11
1.8188000000000002,-32.8,4.228272661566735e-11
1.8189000000000002,-32.8,4.357124492526055e-11
1.8190000000000002,-32.8,4.743680730462074e-11
1.8191000000000002,-32.8,3.5840127617120744e-11
1.8192000000000002,-32.8,4.357124492526055e-11
1.8193000000000001,-32.8,4.6792548149824146e-11
1.8194000000000001,-32.8,5.1946628838777547e-11
1.8195000000000001,-32.8,4.0994208306074144e-11
1.8196,-32.8,4.872532561421395e-11
1.8197,-32.8,4.550402984023094e-11
1.8198,-32.8,3.841717168688774e-11
1.8199,-32.8,4.4859770685434345e-11
1.82,-32.8,4.357124492526055e-11
1.8201,-32.8,3.7772912532091144e-11
1.8202,-32.8,2.8753276914358142e-11
1.8203,-32.8,4.6792548149824146e-11
1.8204,-32.8,5.1302369683980944e-11
1.8205,-32.8,4.6792548149824146e-11
1.8206,-32.8,3.004179522395134e-11
1.8207,-32.8,4.2926985770463945e-11
1.8208000000000002,-32.8,5.4523665457963944e-11
1.8209000000000002,-32.8,4.6148288995027544e-11
1.8210000000000002,-32.8,5.1302369683980944e-11
1.8211000000000002,-32.8,3.906143084168434e-11
1.8212000000000002,-32.8,3.9705689996480945e-11
1.8213000000000001,-32.8,5.710070207715035e-11
1.8214000000000001,-32.8,4.6792548149824146e-11
1.8215000000000001,-32.8,4.034994915127755e-11
1.8216,-32.8,4.6792548149824146e-11
1.8217,-32.8,6.096626445651055e-11
1.8218,-32.8,4.421551153063774e-11
1.8219,-32.8,3.9705689996480945e-11
1.822,-32.8,4.6792548149824146e-11
1.8221,-32.8,3.3263090997934347e-11
1.8222,-32.8,4.872532561421395e-11
1.8223,-32.8,4.228272661566735e-11
1.8224,-32.8,2.682049199938774e-11
1.8225,-32.8,4.6792548149824146e-11
1.8226,-32.8,5.0013843923807146e-11
1.8227,-32.8,3.390735015273094e-11
1.8228000000000002,-32.8,4.6148288995027544e-11
1.8229000000000002,-32.8,5.1302369683980944e-11
1.8230000000000002,-32.8,3.390735015273094e-11
1.8231000000000002,-32.8,5.065810307860375e-11
1.8232000000000002,-32.8,4.0994208306074144e-11
1.8233000000000001,-32.8,3.390735015273094e-11
1.8234000000000001,-32.8,5.0013843923807146e-11
1.8235000000000001,-32.8,3.5840127617120744e-11
1.8236,-32.8,4.743680730462074e-11
1.8237,-32.8,4.228272661566735e-11
1.8238,-32.8,4.550402984023094e-11
1.8239,-32.8,3.7772912532091144e-11
1.824,-32.8,4.421551153063774e-11
1.8241,-32.8,2.8753276914358142e-11
1.8242,-32.8,4.743680730462074e-11
1.8243,-32.8,4.936958476901055e-11
1.8244,-32.8,4.4859770685434345e-11
1.8245,-32.8,3.1330313533544546e-11
1.8246,-32.8,3.519586846232415e-11
1.8247,-32.8,4.936958476901055e-11
1.8248,-32.8,4.357124492526055e-11
1.8249000000000002,-32.8,4.357124492526055e-11
1.8250000000000002,-32.8,4.357124492526055e-11
1.8251000000000002,-32.8,5.1946628838777547e-11
1.8252000000000002,-32.8,4.034994915127755e-11
1.8253000000000001,-32.8,4.6792548149824146e-11
1.8254000000000001,-32.8,4.550402984023094e-11
1.8255000000000001,-32.8,5.065810307860375e-11
1.8256000000000001,-32.8,5.967774614691734e-11
1.8257,-32.8,5.065810307860375e-11
1.8258,-32.8,5.1946628838777547e-11
1.8259,-32.8,4.421551153063774e-11
1.826,-32.8,4.228272661566735e-11
1.8261,-32.8,3.712865337729454e-11
1.8262,-32.8,4.228272661566735e-11
1.8263,-32.8,5.5167924612760546e-11
1.8264,-32.8,5.967774614691734e-11
1.8265,-32.8,4.228272661566735e-11
1.8266,-32.8,3.712865337729454e-11
1.8267,-32.8,3.712865337729454e-11
1.8268,-32.8,4.936958476901055e-11
1.8269000000000002,-32.8,4.421551153063774e-11
1.8270000000000002,-32.8,4.228272661566735e-11
1.8271000000000002,-32.8,4.4859770685434345e-11
1.8272000000000002,-32.8,4.872532561421395e-11
1.8273000000000001,-32.8,5.0013843923807146e-11
1.8274000000000001,-32.8,4.4859770685434345e-11
1.8275000000000001,-32.8,4.034994915127755e-11
1.8276000000000001,-32.8,4.872532561421395e-11
1.8277,-32.8,4.936958476901055e-11
1.8278,-32.8,5.5167924612760546e-11
1.8279,-32.8,4.6148288995027544e-11
1.828,-32.8,5.838922038674355e-11
1.8281,-32.8,4.743680730462074e-11
1.8282,-32.8,4.357124492526055e-11
1.8283,-32.8,5.259088799357414e-11
1.8284,-32.8,4.872532561421395e-11
1.8285,-32.8,5.0013843923807146e-11
1.8286,-32.8,3.390735015273094e-11
1.8287,-32.8,4.1638467460870746e-11
1.8288,-32.8,5.387940630316735e-11
1.8289000000000002,-32.8,4.0994208306074144e-11
1.8290000000000002,-32.8,4.872532561421395e-11
1.8291000000000002,-32.8,4.034994915127755e-11
1.8292000000000002,-32.8,4.034994915127755e-11
1.8293000000000001,-32.8,4.421551153063774e-11
1.8294000000000001,-32.8,4.1638467460870746e-11
1.8295000000000001,-32.8,3.9705689996480945e-11
1.8296000000000001,-32.8,4.4859770685434345e-11
1.8297,-32.8,5.1946628838777547e-11
1.8298,-32.8,5.5167924612760546e-11
1.8299,-32.8,4.1638467460870746e-11
1.83,-32.8,3.519586846232415e-11
1.8301,-32.8,4.357124492526055e-11
1.8302,-32.8,5.0013843923807146e-11
1.8303,-32.8,2.424345538020134e-11
1.8304,-32.8,3.712865337729454e-11
1.8305,-32.8,4.550402984023094e-11
1.8306,-32.8,4.550402984023094e-11
1.8307,-32.8,3.906143084168434e-11
1.8308,-32.8,4.550402984023094e-11
1.8309000000000002,-32.8,3.9705689996480945e-11
1.8310000000000002,-32.8,4.6792548149824146e-11
1.8311000000000002,-32.8,5.4523665457963944e-11
1.8312000000000002,-32.8,3.390735015273094e-11
1.8313000000000001,-32.8,4.421551153063774e-11
1.8314000000000001,-32.8,4.0994208306074144e-11
1.8315000000000001,-32.8,3.712865337729454e-11
1.8316000000000001,-32.8,3.197457268834114e-11
1.8317,-32.8,5.065810307860375e-11
1.8318,-32.8,3.841717168688774e-11
1.8319,-32.8,4.0994208306074144e-11
1.832,-32.8,2.939753606915474e-11
1.8321,-32.8,4.550402984023094e-11
1.8322,-32.8,4.550402984023094e-11
1.8323,-32.8,4.4859770685434345e-11
1.8324,-32.8,5.387940630316735e-11
1.8325,-32.8,5.581218376755715e-11
1.8326,-32.8,3.5840127617120744e-11
1.8327,-32.8,3.7772912532091144e-11
1.8328,-32.8,4.8081066459417345e-11
1.8329000000000002,-32.8,4.6148288995027544e-11
1.8330000000000002,-32.8,5.1946628838777547e-11
1.8331000000000002,-32.8,4.034994915127755e-11
1.8332000000000002,-32.8,4.228272661566735e-11
1.8333000000000002,-32.8,4.8081066459417345e-11
1.8334000000000001,-32.8,5.1302369683980944e-11
1.8335000000000001,-32.8,4.2926985770463945e-11
1.8336000000000001,-32.8,4.550402984023094e-11
1.8337,-32.8,4.357124492526055e-11
1.8338,-32.8,4.6148288995027544e-11
1.8339,-32.8,3.5840127617120744e-11
1.834,-32.8,4.6792548149824146e-11
1.8341,-32.8,3.068605437874794e-11
1.8342,-32.8,3.390735015273094e-11
1.8343,-32.8,4.4859770685434345e-11
1.8344,-32.8,5.5167924612760546e-11
1.8345,-32.8,4.6148288995027544e-11
1.8346,-32.8,4.034994915127755e-11
1.8347,-32.8,4.2926985770463945e-11
1.8348,-32.8,4.872532561421395e-11
1.8349000000000002,-32.8,4.8081066459417345e-11
1.8350000000000002,-32.8,4.872532561421395e-11
1.8351000000000002,-32.8,3.4551609307527545e-11
